FlightDate,Carrier,OriginAirportID,DestAirportID,DepDelay,ArrDelay,Distance,Cancelled
2024-12-24,B6,11298,15016,21,15,283,0
2024-03-14,AA,11193,13204,56,49,1959,0
2025-11-09,DL,11298,12266,39,56,1352,0
2025-07-17,WN,11433,11298,64,64,530,0
2025-05-22,DL,13303,11193,21,18,376,0
2024-09-13,AS,11433,14771,23,39,302,0
2024-04-08,F9,15016,13930,5,23,1524,0
2025-01-10,UA,10397,12892,21,11,2585,0
2024-02-19,UA,14869,14771,19,37,1792,0
2025-09-26,B6,10397,13303,14,28,2801,0
2024-07-23,NK,14771,15016,11,11,1899,0
2025-06-05,AS,14869,12266,-2,8,1676,0
2025-09-28,UA,11433,14771,0,-1,2261,0
2024-04-20,NK,10397,12892,36,31,1460,0
2025-11-18,DL,14869,10397,-1,7,791,0
2024-08-26,F9,14771,13303,-3,11,2967,0
2024-03-24,AS,14771,14869,3,4,2147,0
2025-01-20,DL,10397,14869,37,34,224,0
2025-05-09,AS,10397,12892,38,28,794,0
2024-04-06,AA,14771,14107,23,38,2797,0
2024-11-21,AS,11433,12892,-10,0,547,0
2025-06-28,UA,11298,11433,21,35,1842,0
2025-07-15,NK,13930,14107,95,107,1200,0
2025-08-07,B6,12478,14057,7,2,948,0
2025-08-20,UA,13930,14771,2,-1,2185,0
2024-10-06,WN,13204,11298,56,72,1983,0
2025-08-19,WN,13930,11433,67,78,454,0
2024-02-27,NK,13303,13930,-2,0,812,0
2024-03-04,DL,14869,10397,8,7,1784,0
2025-06-21,WN,14107,15016,20,27,2985,0
2024-02-12,NK,13303,12266,14,13,1811,0
2024-07-23,WN,12478,14107,25,37,1508,0
2025-03-23,NK,15016,12266,23,37,642,0
2024-12-16,AS,11433,13204,39,41,2710,0
2025-08-08,AS,14869,12478,-6,6,1510,0
2025-04-13,F9,12266,13303,25,22,1415,0
2025-10-09,AS,13204,13303,8,5,2583,0
2024-04-28,B6,14771,12478,34,31,964,0
2024-05-10,NK,11193,14771,119,117,2053,0
2025-04-04,AA,11298,14107,-2,6,2021,0
2025-05-03,NK,12478,13303,84,87,1469,0
2024-07-05,AA,13930,11193,43,54,1913,0
2024-12-13,AA,12478,15016,41,36,2504,0
2024-01-18,F9,11298,13930,-1,16,483,0
2024-11-02,NK,14869,13930,101,98,947,0
2024-03-10,UA,14057,14771,45,50,2808,0
2024-07-16,UA,13930,10397,33,32,1275,0
2024-02-25,AS,13303,15016,11,26,313,0
2025-04-28,DL,12478,11433,-10,-6,1600,0
2025-02-28,F9,10397,12266,97,93,2895,0
2025-03-12,UA,15016,11298,6,8,2717,0
2024-11-18,AS,12478,14107,5,14,767,0
2025-05-21,AA,13303,15016,8,20,865,0
2025-02-02,AA,14057,12478,63,71,624,0
2025-11-14,AS,13204,14057,47,51,485,0
2024-09-20,AS,13204,11298,14,29,2547,0
2024-11-11,NK,13204,10397,63,56,1411,0
2025-01-28,UA,11433,12266,27,45,1805,0
2025-10-16,WN,12892,11433,55,73,1096,0
2024-07-19,B6,14057,13930,-2,-2,2440,1
2025-10-03,NK,11298,12478,81,74,1233,0
2025-08-05,UA,12892,13204,-8,0,825,0
2024-05-02,DL,14107,11193,35,31,1766,0
2025-09-15,B6,10397,11433,53,44,502,0
2024-01-03,UA,12266,12478,36,37,1576,0
2024-05-09,UA,14771,12892,38,56,1043,0
2024-12-03,DL,11298,12892,35,55,872,0
2024-05-22,NK,11193,13303,25,26,1853,0
2025-01-18,B6,12892,11298,64,70,2706,0
2024-10-21,B6,11193,15016,69,77,303,0
2024-12-02,NK,13930,15016,28,25,1387,0
2024-04-25,AA,10397,11298,21,13,820,0
2024-01-10,AS,14771,13204,33,23,2501,0
2024-10-06,AA,11433,14771,35,34,606,0
2024-03-06,F9,11433,13204,97,99,301,0
2024-07-12,DL,14107,14057,6,15,1599,0
2024-11-01,F9,12478,12266,72,87,2763,1
2024-05-10,B6,14057,14107,-7,-15,2472,0
2025-07-20,WN,13204,13303,14,4,1640,0
2025-02-24,UA,12892,12266,9,13,2007,0
2024-01-30,AS,14869,13303,21,19,1433,0
2024-07-16,B6,10397,12892,30,27,2350,0
2025-05-26,B6,14869,14107,7,15,272,0
2025-07-27,F9,11298,13303,16,29,418,0
2024-06-26,WN,12892,14771,14,8,481,0
2024-10-16,DL,12266,12892,29,26,363,0
2024-07-30,DL,11298,12478,23,26,658,0
2025-09-27,NK,13930,12892,97,99,2533,0
2024-01-15,WN,15016,12266,46,44,1704,0
2025-11-08,AS,11193,12892,42,51,1225,0
2024-05-01,DL,10397,11298,21,35,2277,0
2025-03-22,AS,10397,15016,48,45,1808,0
2025-01-05,UA,13930,12478,23,34,2985,0
2024-05-27,UA,11433,10397,40,42,683,0
2025-04-17,UA,13303,11193,-2,-7,1822,0
2024-10-07,AS,11433,12266,-1,-1,2012,1
2025-08-04,DL,12478,10397,11,7,2527,0
2024-02-16,NK,13930,14869,58,60,2865,0
2024-03-17,AA,13930,14107,58,64,442,0
2025-01-19,AA,14057,11433,57,56,2008,0
2024-06-13,WN,13930,12478,37,35,779,1
2024-05-06,AA,11433,13303,21,13,1072,0
2024-09-01,UA,14771,14107,29,21,1063,0
2024-05-16,NK,11433,11193,49,41,1651,0
2025-10-27,AS,11193,14771,11,5,689,0
2024-07-26,B6,14869,14107,51,64,2492,0
2025-08-08,NK,12892,15016,6,19,489,0
2024-01-20,NK,11193,11298,75,77,1398,0
2025-08-29,F9,14869,12478,80,77,2256,0
2025-04-01,F9,14057,10397,76,79,493,0
2025-09-11,B6,14771,10397,72,78,1641,0
2024-04-23,F9,11193,12266,42,41,1909,0
2024-04-14,B6,14107,13930,31,34,2031,0
2024-03-11,WN,14869,15016,22,22,2590,0
2024-11-06,B6,12478,10397,56,73,1040,0
2024-04-27,AS,12478,14057,-9,-3,2992,0
2025-10-26,WN,13930,14771,32,48,1100,0
2025-07-04,NK,12478,13303,36,36,705,0
2024-06-14,UA,15016,14869,50,60,1475,0
2025-01-06,B6,11193,14869,0,-8,2485,0
2024-07-02,DL,12266,12892,35,54,2509,0
2024-02-23,AA,11433,11193,-9,2,1899,0
2025-10-07,AS,10397,13204,11,13,376,0
2024-03-06,DL,11433,12478,27,34,1426,0
2024-09-15,AS,12478,12266,49,45,1690,0
2024-10-25,UA,11193,15016,54,74,2336,0
2024-07-11,DL,14771,12266,11,24,1280,0
2024-02-16,DL,12892,14057,8,-2,2718,0
2024-06-10,B6,14869,12892,33,44,1790,0
2025-06-23,NK,14057,15016,66,78,293,1
2025-05-06,NK,14771,12266,58,77,2033,0
2025-05-29,F9,12892,14771,72,66,653,0
2024-10-02,NK,14869,12266,33,51,2615,0
2024-11-28,UA,10397,13204,11,22,542,0
2025-10-22,WN,12892,12478,2,3,869,0
2024-10-16,B6,11298,14771,48,41,2711,0
2025-03-05,DL,13303,10397,33,48,2546,0
2025-09-16,AS,13204,12266,48,68,411,0
2024-03-03,AA,13303,11193,-1,5,2250,0
2024-12-04,WN,12478,14057,73,88,1167,0
2024-04-28,AA,15016,12266,34,36,2070,0
2024-01-02,NK,14869,14771,19,36,881,0
2024-07-18,AS,10397,13204,38,41,2457,0
2025-10-20,AA,14771,13930,35,41,826,1
2024-07-30,B6,10397,13930,49,61,2288,0
2025-04-10,WN,14107,15016,15,30,973,0
2025-05-24,DL,15016,13303,-3,-4,2223,0
2025-08-23,AS,10397,13204,36,46,1101,0
2025-02-07,UA,12892,12266,15,19,419,0
2025-09-04,NK,11298,13930,64,66,1284,0
2024-02-05,DL,12892,14869,28,39,1990,0
2025-08-14,AS,14107,11433,29,24,944,0
2024-11-14,AA,10397,13204,22,25,736,0
2025-10-26,AA,14057,13930,36,41,2176,0
2024-09-20,B6,14107,10397,31,37,2072,0
2025-07-31,DL,11193,14107,11,19,222,0
2025-08-22,UA,11193,13303,46,46,369,1
2024-03-13,WN,14869,10397,34,44,1516,0
2024-07-17,B6,13303,14869,15,33,277,0
2025-08-02,DL,12478,13204,16,19,259,0
2025-08-05,NK,14057,11433,36,31,2506,0
2025-08-17,AA,14057,11433,-4,10,2855,0
2025-04-15,UA,13303,11433,60,73,2269,0
2024-03-25,B6,12478,14057,28,46,309,0
2025-06-22,UA,10397,13204,20,21,2607,0
2025-06-19,UA,12892,13204,41,53,2816,0
2024-11-09,NK,14869,12478,-2,-6,2264,0
2024-12-27,B6,15016,13303,-5,-2,1810,0
2024-10-22,B6,13204,11193,29,37,1932,0
2025-05-24,DL,12266,13930,45,60,2940,0
2024-12-18,AA,14057,15016,-8,-17,701,0
2025-06-10,AA,13930,11298,31,38,1180,0
2024-08-05,DL,13204,12266,-4,8,917,0
2025-04-02,DL,14107,12266,32,42,2030,0
2024-05-01,F9,13303,13204,49,46,1783,0
2024-01-06,NK,14771,13930,56,71,2044,0
2025-10-02,UA,14107,12266,-7,-15,2719,0
2025-08-16,F9,15016,10397,80,78,867,0
2024-12-14,AA,12892,14869,24,28,2641,0
2025-09-25,F9,10397,12266,96,116,1777,0
2025-09-14,WN,10397,13303,53,51,204,0
2025-07-23,UA,14771,13303,24,27,700,0
2025-11-27,AA,14771,11433,62,75,2280,0
2024-09-12,NK,11433,11298,38,43,1635,0
2024-12-25,F9,11433,10397,95,97,583,0
2025-02-18,B6,13303,14771,40,32,2344,0
2025-09-11,AA,13930,14869,15,6,2644,0
2025-02-12,WN,14057,13303,8,8,595,0
2024-07-22,UA,15016,11193,6,4,2149,0
2024-08-20,AS,14107,11193,22,36,1864,0
2024-08-29,WN,14869,13204,10,17,835,0
2025-06-24,WN,13204,15016,47,40,845,0
2025-01-23,AA,10397,14869,59,69,1092,0
2024-11-11,NK,10397,14057,38,45,1484,0
2025-11-15,AA,14869,14057,9,28,953,0
2024-06-17,AA,13303,11433,18,14,1257,0
2025-05-31,B6,15016,12478,72,68,2881,0
2025-03-19,F9,13303,10397,99,106,1213,0
2024-06-07,B6,14869,13204,43,44,2219,0
2025-05-04,WN,11433,12266,7,22,745,0
2024-03-24,UA,12266,12478,27,45,2789,0
2025-09-11,AS,12892,11298,-10,2,428,0
2024-06-01,B6,13930,13204,0,12,2216,0
2024-03-25,NK,14869,12478,47,54,2415,0
2024-10-04,DL,14107,15016,32,39,1850,0
2024-03-14,F9,10397,11298,26,25,1951,0
2024-05-27,AA,12892,14869,-10,-16,1372,0
2024-03-23,F9,11193,13930,69,63,2811,0
2025-10-25,NK,10397,14771,93,106,1679,0
2024-09-23,AS,13930,13303,7,1,2827,0
2024-12-27,DL,13204,12478,-3,2,1376,0
2024-05-06,AS,10397,13204,-10,5,596,0
2024-12-20,WN,13930,13303,8,13,1687,0
2024-02-28,F9,12892,14771,0,18,412,0
2025-08-15,DL,13930,14107,-1,16,1009,0
2025-03-23,NK,12478,12266,69,80,702,0
2024-09-06,DL,12478,11298,-4,12,400,0
2025-01-20,NK,11193,13204,120,112,1285,0
2024-07-30,AA,11193,12892,14,33,407,0
2024-03-15,DL,14057,13303,17,37,538,0
2025-11-07,NK,11298,14869,67,61,417,0
2024-03-20,AS,11298,14057,29,45,2907,0
2025-06-10,F9,14771,13930,40,46,1790,0
2024-08-04,DL,13204,15016,42,51,1171,0
2025-11-22,WN,13204,12478,68,61,2456,0
2024-05-02,AA,13930,10397,37,40,1202,0
2024-02-02,NK,12892,11298,111,122,1430,0
2024-12-05,B6,12266,14057,65,82,1559,0
2024-07-09,UA,13930,14057,38,57,244,0
2025-05-22,DL,12478,14107,13,27,1067,0
2024-09-19,NK,15016,13303,97,103,856,0
2025-10-11,DL,14107,12478,22,23,2902,0
2024-06-16,F9,11298,12266,32,23,1845,0
2024-09-02,AS,15016,13303,34,37,569,1
2024-10-11,F9,11193,10397,54,69,1070,0
2025-04-23,F9,11193,13204,24,37,1321,0
2025-02-26,UA,14869,15016,28,27,924,0
2025-02-23,B6,11298,13930,3,23,827,0
2025-06-26,B6,12266,13303,42,60,2799,0
2024-05-31,AS,11193,14057,22,26,2066,0
2025-10-08,UA,12478,13930,43,52,343,0
2025-10-13,NK,10397,11193,85,95,2272,0
2025-07-24,NK,14057,12478,10,6,579,0
2024-08-27,B6,11193,11298,62,53,268,0
2024-08-14,B6,10397,11433,10,20,475,0
2024-09-18,B6,14869,12892,8,4,2377,0
2024-11-30,UA,14869,11298,13,20,1556,0
2025-07-25,B6,14057,14869,71,69,1274,0
2024-09-29,DL,14057,10397,45,52,1305,0
2025-03-10,DL,14771,10397,25,29,2257,0
2025-04-23,WN,10397,15016,35,30,1950,0
2024-02-07,WN,14771,13303,39,31,1605,0
2024-05-06,AA,14771,14869,38,46,242,0
2025-03-24,NK,14057,12266,27,27,2776,0
2025-10-04,AA,14057,13303,58,51,333,0
2025-07-31,AA,12478,13303,2,-7,420,0
2024-03-24,UA,13303,12478,-3,-10,2889,0
2025-01-09,B6,15016,13930,29,24,652,0
2024-03-11,B6,12892,15016,48,41,1978,0
2025-04-17,F9,12892,10397,42,44,2724,0
2024-04-26,WN,11193,12478,14,25,244,0
2024-01-07,UA,13930,12266,13,22,2350,0
2025-11-28,B6,12266,11193,32,45,1876,0
2025-05-06,NK,12478,13930,26,29,1993,0
2025-07-31,AA,14107,11193,39,42,661,0
2025-10-07,AA,11193,13303,-9,-14,2524,0
2024-03-29,WN,13303,12892,12,8,1235,0
2024-06-23,WN,12266,13204,20,28,779,0
2024-03-11,F9,13204,12266,2,6,326,0
2024-08-17,B6,12266,13204,26,35,275,1
2024-02-21,WN,12478,12266,74,80,2085,0
2024-02-14,AA,15016,11193,53,60,456,0
2025-08-31,F9,11433,15016,45,40,723,0
2025-03-05,B6,12266,14107,34,28,1730,0
2024-03-07,AS,11193,14771,21,28,2149,0
2024-04-03,AS,13204,14057,10,28,620,0
2025-04-17,DL,13204,14107,21,31,1362,0
2025-10-11,NK,13303,12892,74,75,865,0
2024-12-22,B6,15016,11298,29,43,1989,0
2025-01-12,B6,12266,14057,44,50,2889,0
2024-04-14,F9,12892,11298,21,13,1553,0
2024-05-14,DL,12478,13303,35,48,1799,0
2024-07-21,UA,11193,15016,29,33,1142,0
2024-10-24,AA,14057,10397,56,75,2463,0
2025-12-01,AA,14057,13204,28,47,827,0
2024-07-19,AA,13303,14771,19,33,282,0
2025-06-04,F9,11298,12266,82,100,2169,0
2025-11-20,AS,13930,12266,38,41,885,0
2024-10-31,AA,13303,13204,43,62,661,0
2024-07-03,AS,12266,11433,16,26,2441,0
2024-12-29,B6,13303,14771,46,50,2160,0
2024-05-22,DL,14869,15016,31,44,291,0
2025-03-28,NK,14771,11433,114,127,948,0
2025-10-29,NK,14869,13303,109,122,1787,0
2025-05-24,AA,14057,11298,33,53,1802,0
2024-12-03,DL,11193,14107,7,19,368,0
2025-06-12,AS,13204,13930,38,43,791,0
2025-11-27,AS,10397,14057,13,5,358,0
2025-02-16,UA,13930,10397,27,19,1675,0
2024-03-08,UA,13204,11433,32,43,2863,0
2024-03-31,UA,11298,14869,-8,10,1200,0
2025-05-09,UA,11298,12266,3,-2,1143,0
2025-01-28,AA,13303,14057,7,1,2944,0
2024-10-19,AS,13303,14771,14,24,1911,0
2024-11-22,AS,11193,14107,42,56,2204,0
2024-10-15,NK,12266,12478,78,87,2755,0
2025-09-27,DL,11433,12478,25,45,490,0
2024-09-04,NK,12266,13204,71,80,1096,0
2024-10-07,B6,14869,13204,-10,-1,2002,0
2024-06-04,AA,13930,15016,7,2,1704,0
2025-04-13,AS,13930,14057,46,64,2440,0
2025-02-03,UA,13303,11433,-5,5,441,0
2024-02-03,WN,14771,11298,75,69,2538,0
2025-11-16,DL,12892,11433,-3,-9,359,0
2025-01-21,NK,13303,14771,76,77,479,0
2025-02-22,WN,13204,14869,44,39,2618,0
2025-02-27,AS,10397,12892,8,5,2433,0
2024-06-26,UA,14869,12892,32,26,1392,0
2025-05-12,DL,14771,11298,8,-1,798,0
2025-08-03,NK,13204,14057,79,79,1569,0
2025-04-21,AS,15016,10397,48,56,2692,0
2024-07-30,AS,15016,12266,-9,-16,1317,0
2025-01-27,AS,13204,14107,4,7,928,0
2025-11-22,NK,14869,15016,32,39,394,0
2025-04-30,DL,13303,10397,34,34,1849,0
2024-07-18,B6,13930,13303,44,40,286,0
2024-08-25,UA,11433,14869,34,46,778,0
2024-09-12,B6,13303,13930,6,2,1721,0
2024-11-01,AS,13204,14771,37,52,2258,0
2024-12-31,AS,13930,13204,4,18,279,0
2024-07-08,AA,11433,15016,61,53,2035,0
2025-06-18,WN,13930,10397,28,47,1362,0
2025-08-26,DL,13303,12478,30,41,2782,0
2025-03-03,DL,13303,14771,-9,10,2615,0
2025-01-25,B6,11193,14771,19,36,1090,0
2025-01-30,AS,11433,12478,30,40,2401,0
2025-06-11,DL,15016,13930,30,27,2177,0
2024-08-01,DL,14107,11193,24,32,1018,0
2025-03-04,B6,13930,15016,11,27,1337,0
2025-02-18,F9,14107,11298,31,48,2724,0
2024-09-05,B6,14107,14057,31,35,1048,0
2024-10-18,UA,14771,14057,-9,-10,503,0
2024-02-05,F9,13930,11433,17,28,1735,0
2024-11-10,DL,14107,15016,1,18,1219,0
2024-07-30,WN,15016,12892,74,73,2770,0
2024-02-20,AS,10397,14869,6,3,2686,0
2025-02-03,DL,11298,14771,9,7,873,1
2024-08-03,UA,13204,11433,27,42,1053,0
2025-03-26,NK,15016,11193,19,19,1649,0
2024-02-29,AA,14771,13204,-7,12,1142,0
2024-11-18,UA,13930,11298,-2,-1,1041,0
2025-02-12,AA,14869,13930,4,20,330,0
2024-07-06,NK,11193,13930,108,100,2266,0
2024-11-11,DL,12892,14107,18,33,2120,0
2025-10-26,F9,13303,13204,33,36,1646,0
2024-06-10,AA,14869,11193,63,70,1678,0
2024-04-30,WN,14771,13303,21,23,260,0
2024-08-29,AS,12478,14107,49,53,882,0
2025-03-17,B6,13204,12266,22,39,928,0
2024-05-29,WN,12478,11193,60,66,2808,0
2024-03-12,B6,13303,12892,5,18,587,0
2025-06-13,AA,14057,11298,-7,5,1431,0
2024-02-06,AA,12478,14869,52,60,777,0
2024-11-07,B6,12266,14771,21,27,2339,0
2024-12-04,F9,12892,13930,1,-4,2552,0
2024-05-14,B6,11193,12266,19,38,2233,0
2024-09-01,UA,15016,11193,18,11,804,0
2024-05-01,NK,14771,12478,8,5,2534,0
2024-12-08,NK,14771,10397,96,89,884,0
2024-10-12,B6,13930,13204,61,73,701,0
2024-08-23,WN,13303,11433,57,53,1473,1
2024-06-08,WN,12892,12478,79,93,1101,0
2025-03-02,F9,10397,14057,4,4,621,0
2025-11-11,WN,13930,11193,54,52,1494,0
2025-02-15,DL,15016,14057,16,28,2096,0
2025-02-08,F9,12892,12266,51,63,1974,0
2024-03-18,UA,14107,13204,21,31,2451,0
2024-12-02,F9,11433,12478,92,106,863,0
2025-01-10,WN,12892,11193,13,19,2758,0
2025-11-10,NK,11298,13204,70,86,329,0
2024-10-29,AS,14771,14869,37,57,240,0
2024-10-01,B6,12478,13930,41,52,1528,0
2024-11-20,B6,10397,14869,54,50,2205,0
2024-05-09,NK,13930,13303,20,22,620,0
2025-06-17,NK,12892,11433,115,130,558,0
2024-02-14,DL,14869,11298,12,12,216,0
2024-04-11,DL,11193,10397,39,32,324,0
2024-07-13,AS,13303,14107,4,11,389,0
2024-12-28,UA,14107,11298,33,24,2129,0
2025-11-18,WN,13930,14057,2,3,251,0
2024-04-18,F9,13204,15016,15,34,2446,0
2025-04-29,AS,11433,11193,-9,-6,350,0
2024-05-09,AS,12266,13204,17,15,2020,0
2024-12-30,AS,11298,11433,43,37,444,0
2024-04-03,B6,13204,10397,22,34,2686,0
2025-09-22,B6,15016,12478,73,92,698,0
2024-12-22,DL,11298,13930,12,10,364,0
2024-05-10,AS,10397,14771,-7,-9,2401,0
2024-02-15,WN,12478,11298,73,78,1266,0
2025-03-12,WN,13303,12478,1,19,1150,0
2024-09-11,UA,14869,14057,43,61,2884,0
2025-06-07,NK,13204,13930,106,126,2400,0
2025-07-10,NK,11298,11433,66,64,2629,0
2025-01-17,F9,11193,10397,72,78,2485,0
2025-04-26,AS,11298,12892,-9,-2,960,0
2024-03-27,DL,14869,14107,6,20,2886,0
2025-10-27,B6,12892,11433,22,26,2757,0
2025-01-05,WN,12266,14107,62,56,2745,0
2024-09-06,F9,12478,13930,32,22,903,0
2024-11-04,DL,10397,12266,12,12,1276,0
2024-06-21,NK,11193,13204,62,52,1515,0
2025-10-03,NK,10397,13204,110,106,2969,0
2025-10-15,B6,14771,15016,18,32,215,0
2024-12-18,AA,11433,13303,59,51,2131,0
2025-01-04,F9,13303,14869,46,37,2222,0
2025-05-09,F9,11193,13303,74,94,2916,0
2024-08-09,UA,10397,13930,2,-7,2086,0
2024-05-09,NK,13930,13204,66,66,1926,0
2024-09-11,UA,11193,12478,-2,-1,1620,0
2024-03-31,UA,14869,10397,38,37,386,0
2024-10-17,AA,14869,14057,43,47,970,0
2024-05-17,UA,11193,13204,36,38,1796,0
2024-07-09,AA,14869,12478,17,30,445,0
2025-01-23,NK,12892,13930,55,56,1767,0
2025-07-04,UA,14107,11298,10,5,470,0
2024-10-26,UA,14057,12892,10,27,1051,0
2025-07-10,AA,13204,12478,23,14,1103,0
2025-08-19,AA,14869,11193,6,20,1505,0
2024-12-01,B6,12478,12892,72,87,2560,0
2024-08-16,UA,14771,13303,26,22,2187,1
2024-06-30,AS,12478,14057,-10,1,2001,0
2025-09-15,WN,14107,14771,53,70,2997,0
2025-09-20,WN,12892,12478,77,97,2079,0
2024-06-19,F9,10397,13930,43,49,1286,0
2025-10-15,UA,10397,13303,10,6,2936,0
2025-10-01,AS,12892,11433,33,39,1845,0
2025-08-02,WN,11193,14869,54,51,616,0
2025-05-15,AS,12266,10397,34,25,1702,0
2025-05-25,B6,10397,12266,11,13,2641,0
2024-04-30,AA,10397,11193,37,48,1512,0
2025-01-08,WN,13930,13204,48,62,930,0
2024-04-28,B6,13930,12266,24,19,2276,0
2025-05-23,F9,12892,14869,28,42,2761,0
2025-08-02,AA,12892,14057,51,58,2047,0
2025-01-03,WN,11193,15016,51,69,1427,0
2025-01-24,B6,12266,12892,-8,-8,1673,0
2025-07-29,WN,13303,14107,61,77,1312,0
2024-07-30,NK,12892,15016,77,97,1355,0
2025-08-11,UA,14771,14057,-10,-5,2028,0
2025-06-22,B6,13930,12266,4,20,294,0
2024-11-29,DL,12892,11298,36,49,2450,0
2024-11-12,DL,11298,14057,-5,1,1593,0
2024-11-11,AA,14107,11193,50,41,377,0
2025-09-27,AA,12892,15016,-7,-3,1994,0
2025-03-09,WN,10397,14057,64,82,2009,0
2024-08-26,B6,11298,13204,-1,-7,1926,0
2025-07-28,UA,14107,13303,29,27,637,0
2025-05-21,UA,13930,11433,28,47,2543,0
2025-07-22,UA,11433,14057,3,9,2639,0
2024-02-10,F9,14107,15016,27,22,2009,0
2025-10-12,AA,10397,13204,29,31,601,0
2024-03-01,F9,15016,12478,23,31,2197,0
2025-06-10,NK,11433,14107,62,65,2953,0
2024-09-16,AA,14057,12892,48,46,2761,0
2024-04-09,WN,14869,11193,78,88,2002,0
2024-01-22,AA,12478,11433,37,39,207,0
2024-11-07,DL,10397,14869,-10,-2,1119,0
2025-11-02,B6,14107,13930,57,71,2482,0
2025-08-07,AA,13930,14771,12,23,2731,0
2024-01-31,UA,15016,10397,47,65,1439,0
2024-11-10,F9,12266,12892,49,61,612,0
2025-03-10,WN,11193,12478,67,65,1875,0
2024-03-25,AA,11298,13930,22,13,2565,0
2025-09-16,AA,14771,11433,53,55,524,0
2024-09-10,DL,14057,15016,41,47,1428,0
2025-09-11,AS,12892,11298,4,18,1217,0
2024-10-16,B6,12892,10397,19,25,669,0
2025-11-13,F9,15016,14107,6,-2,2660,0
2024-12-21,DL,11433,13303,17,15,2749,0
2024-01-08,AA,11298,14771,35,50,1597,0
2024-01-27,B6,12478,10397,53,45,2456,0
2024-11-06,WN,12266,14107,-2,-6,2431,0
2024-03-28,B6,12892,14107,0,0,429,0
2024-07-03,B6,11433,15016,50,56,2886,0
2025-02-18,F9,11298,13930,17,18,2117,0
2024-03-10,B6,10397,12266,55,69,2604,0
2025-03-14,B6,12266,11298,49,62,918,0
2025-08-30,DL,11193,12892,21,13,1999,0
2024-10-02,NK,13930,11298,90,100,2502,0
2025-05-30,AS,12892,14107,4,-3,2052,0
2025-07-19,DL,11433,12892,-9,-10,2124,0
2024-12-29,UA,11298,14057,55,45,905,0
2025-02-12,WN,13204,15016,61,55,1379,0
2024-08-08,WN,14107,14057,78,70,1466,0
2024-02-10,F9,13930,14057,88,99,819,0
2024-04-28,UA,12478,14869,11,13,2246,0
2025-09-01,WN,14771,13204,26,37,393,0
2025-02-03,NK,15016,13204,65,58,2433,0
2025-01-12,NK,11193,12892,16,16,579,0
2024-12-28,DL,14869,14057,19,13,575,0
2025-04-18,WN,13930,11193,70,77,971,0
2024-10-22,F9,11433,11193,81,87,669,0
2025-08-22,WN,11298,11433,45,37,2428,0
2025-11-17,UA,11193,11433,35,39,2144,0
2025-02-26,NK,14107,11298,11,2,2706,0
2025-06-30,F9,11193,10397,18,17,1262,0
2025-08-05,NK,15016,14771,86,98,582,0
2024-02-19,UA,12266,14057,24,37,2848,0
2024-09-09,UA,11298,14771,58,48,1718,0
2024-01-21,WN,14107,14057,79,94,2747,0
2025-07-07,NK,11193,14869,46,40,984,0
2024-01-15,F9,13930,12478,5,22,1792,0
2025-09-10,UA,11298,10397,18,29,2730,0
2025-08-15,F9,11433,13204,52,45,922,0
2025-08-11,AA,11193,11298,17,9,1915,0
2024-05-12,F9,11193,13303,60,80,1382,0
2025-06-29,AS,11193,13204,5,13,256,0
2024-09-15,F9,14057,13303,88,98,926,0
2024-03-29,WN,14107,15016,52,55,1877,0
2025-04-14,AS,14869,14771,13,9,2759,0
2025-04-08,NK,12892,11298,44,62,757,0
2024-11-09,WN,14869,12266,57,74,808,0
2025-03-15,AS,10397,11193,-1,1,2374,0
2025-01-31,AS,14771,13930,40,52,330,0
2024-08-31,AA,13930,14107,8,19,1427,0
2024-03-16,WN,11193,15016,22,12,202,0
2025-11-22,F9,13930,14771,35,45,1859,0
2024-06-29,NK,13204,12892,100,90,1285,0
2024-11-28,AA,12892,14869,6,19,787,0
2024-08-08,UA,12266,14869,43,39,1240,0
2024-10-01,AA,14057,12892,62,58,2165,0
2025-11-18,NK,12892,14057,35,55,353,0
2025-04-26,NK,14869,15016,48,60,1722,0
2025-09-11,B6,15016,13303,48,62,1804,0
2025-07-10,UA,15016,13204,13,23,2624,0
2024-04-04,B6,12266,14057,17,18,1205,0
2024-07-28,DL,12892,14869,-8,5,1160,0
2025-11-18,F9,14869,13930,11,18,2032,0
2024-07-14,UA,10397,11298,14,22,1016,0
2025-11-29,WN,14771,12478,20,26,1119,0
2024-02-02,DL,14869,14107,22,21,465,0
2024-01-01,UA,12478,13303,15,21,2843,0
2024-09-08,WN,12266,13204,-4,-2,1781,0
2024-09-05,NK,14057,12266,11,24,1311,0
2025-10-07,AS,12266,14771,21,34,2843,0
2025-05-24,AA,13303,14057,-7,-14,2496,0
2025-05-17,F9,11193,11298,17,23,264,0
2025-06-01,AA,13930,12266,65,79,2318,0
2025-09-25,WN,12478,10397,53,73,309,0
2025-08-30,AS,15016,13204,7,13,255,0
2024-08-08,WN,14057,12266,-3,-2,238,0
2025-07-14,B6,12892,14107,0,16,1554,0
2025-11-27,AS,12478,10397,36,35,2237,0
2024-08-15,B6,13303,14771,23,42,2258,0
2024-06-18,AS,13930,12892,13,14,2088,0
2024-09-15,AA,11193,14771,12,8,628,0
2025-09-13,DL,11433,13303,-2,-3,2114,0
2024-05-28,DL,14107,13303,15,34,539,0
2024-09-23,UA,15016,11298,2,12,1241,0
2025-08-21,WN,13303,12266,12,31,2538,0
2024-02-08,AS,14057,14869,-4,-7,2605,0
